id,name
2890484,Kirchheim
2890488,Kirchheim
2890511,Kirchgellersen
2888812,Klein Gusborn
2889975,Klausen
2890168,Kitzen
2890197,Kist
2890226,Kirschweiler
2890329,Kirchworbis
2890353,Kirchtimke
2890487,Kirchheim
2890499,Kirchham
2890539,Kirchenpingarten
2890590,Eiselfing
2890609,Kirchdorf
2892460,Kastl
2890874,Kindenheim
2891212,Kiebitzreihe
2891297,Kettig
2891605,Kenn
2891749,Kellmunz
2891832,Kelkheim (Taunus)
2891848,Keitum
2891993,Kayhude
2892459,Kastl
2890659,Kirchberg
2890873,Kinderbeuern
2891653,Kemnitz
2891991,Kayna
2892051,Kaulsdorf
2890657,Kirchberg
2890662,Kirchberg
2891814,Kellenhusen
2891831,Kell
2892008,Kavelstorf
2892106,Katzweiler
2892448,Kastorf
2890854,Kindsbach
2891069,Kienberg
2891368,Kessin
2891899,Kehrig
2892409,Katharinenberg
2892461,Kastl
2892705,Karow
2892811,Karlshorst
2892988,Karbach
2893837,Kalkar
2892571,Kasel
2893572,Kaltenengers
2893954,Kakenstorf
2894415,Juergenshagen
2894581,Jugenheim
2894707,Joerdenstorf
2893212,Kannawurf
2894247,Kahla
2894335,Kadenbach
2892996,Kapsweyer
2893244,Kandel
2893516,Kaltenwestheim
2893762,Kall
2894566,Julbach
2894625,Juechsen
2894755,Johannisthal
2894948,Jessnitz
2895731,Irxleben
2894833,Johannesberg
2895913,Insheim
2895131,Jatznick
2895552,Itzstedt
2895755,Irsch
2894962,Jessen
2895000,Jerrishoe
2895582,Itterbeck
2895664,Isernhagen Farster Bauerschaft
2895756,Irsch
2895823,Irlbach
2895854,Irchenrieth
2894742,Joehlingen
2895117,Jaevenitz
2895284,Jahnsdorf
2895937,Inning am Holz
2896538,Illingen
2896592,Ilfeld
2896616,Ihringen
2896933,Huettenrode
2897136,Husum
2896120,Inden
2896602,Ilberstedt
2896834,Huy-Neinstedt
2897564,Hunding
2897593,Hunderdorf
2895995,Ingersleben
2896261,Immenstadt im Allgau
2897674,Hummelsbuettel
2896273,Immenreuth
2899069,Hordel
2896539,Illingen
2896600,Ilbesheim
2897800,Hulsede
2897844,Huellhorst
2898079,Hude
2897732,Humboldtkolonie
2898863,Hornburg
2898960,Hormersdorf
2899202,Hopferau
2899449,Homburg
2899780,Bad Holzhausen
2899961,Holzdorf
2898299,Hoym
2898774,Hoernsheim
2899013,Horka
2900079,Holtsee
2897991,Huglfing
2898608,Horstedt
2898640,Horst
2898829,Hornhausen
2898847,Horneburg
2899024,Horhausen
2898081,Hude
2898732,Horrenberg
2898763,Hornstorf
2899396,Hondelage
2899723,Holzheim
2899724,Holzheim
2900590,Hollenbach
2900787,Hoisdorf
2900889,Hohndorf
2900899,Hohn
2901360,Hohenwarth
2901377,Hohenwarsleben
2901397,Hohenthurm
2901908,Hoehenberg
2901984,Hohenaspe
2902230,Hohburg
2902235,Hohberg
2902370,Hofstetten
2902371,Hofstetten
2902531,Hofheim in Unterfranken
2902855,Hoeckendorf
2900409,Hollingstedt
2900499,Holler
2906098,Hergisdorf
2900799,Hoeingen
2901757,Hohenfurch
2900617,Holleben
2900844,Hohnstein
2901405,Hohentengen
2901783,Hohenfelde
2902064,Hoheischweiler
2902628,Hofen an der Enz
2903011,Hochstadt bei Thiersheim
2903237,Hochfeld
2903298,Hochdonn
2903445,Hitzhusen
2904725,Hille
2904986,Heustreu
2904499,Himmelstadt
2903290,Hochdorf
2904691,Hillesheim
2904906,Heyersum
2905070,Heuchelheim
2903625,Hirschhorn
2903658,Hirschfelde
2903659,Hirschfeld
2903663,Hirschfeld
2903794,Hirschbach
2904612,Hiltenfingen
2904698,Hillerse
2904743,Hilgert
2904816,Hilbersdorf
2906078,Heringsdorf
2906087,Heringen
2903841,Hipstedt
2904607,Hilter
2904667,Hillscheid
2905058,Heudeber
2906199,Herborn
2905178,Hetzerath
2906256,Hepstedt
2906316,Hennstedt
2905468,Herzhorn
2905591,Herschdorf
2906119,Herforst
2906130,Heretsried
2905394,Hespe
2905527,Herxheim am Berg
2905905,Hermsdorf
2905915,Hermsdorf
2905991,Herrmannshoehe
2906605,Hemdingen
2907399,Heimenkirch
2907546,Heiligenstadt
2907790,Heidesheim
2906531,Hemmingen
2906634,Heltersberg
2906759,Hellwege
2907111,Heist
2907542,Heiligenstedten
2907616,Heiligenberg
2906489,Henfenfeld
2906530,Hemmingen
2906851,Hellenhahn-Schellenberg
2907110,Heistenbach
2907195,Heinsen
2907554,Heiligenroth
2907889,Heiden
2906500,Hemslingen
2906957,Helferskirchen
2907280,Heiningen
2907343,Heinbockel
2907460,Heimbach
2907886,Heidenau
2908350,Heede
2908886,Hausen
2908888,Hausen
2908896,Hausen
2908999,Hauptstuhl
2909226,Hattorf
2909240,Hattersheim
2909268,Hatten
2909544,Haslach
2909877,Haselbach
2910051,Hartmannsdorf
2910108,Hartheim
2908330,Heek
2908373,Hedersleben
2908913,Hausen
2909129,Hauenstein
2909253,Hattenhofen
2909350,Hassendorf
2909968,Harxheim
2908268,Heessen
2908614,Haverlah
2908783,Hausham
2909296,Haste
2908678,Hauswalde
2910121,Harthausen
2910140,Hartha
2910178,Hartenholm
2910686,Harburg
2910168,Hartenstein
2910762,Hanstedt
2911044,Hammoor
2910167,Hartenstein
2910275,Harsleben
2910283,Harsdorf
2914477,Grunau
2910881,Hanhofen
2910935,Hangard
2910973,Handorf
2911242,Hamm
2911325,Hamberge
2911556,Halfing
2911559,Halensee
2910514,Haren
2910575,Hardt
2911099,Hammersbach
2911145,Hammerbruecke
2911282,Hamdorf
2911521,Halle
2910760,Hanstedt Eins
2911419,Halsenbach
2911580,Haldenwang
2911648,Halblech
2913069,Habach
2913177,Haarbach
2913192,Haar
2913195,Haan
2911579,Haldenwang
2911683,Halbemond
2911910,Haina
2912159,Haibach
2913290,Guetzkow
2913478,Gusenburg
2911795,Hainichen
2911825,Hain-Gruendau
2912417,Hagnau
2913405,Gutenberg
2913445,Gusterath
2911769,Hainsfarth
2911938,Haiming
2912195,Hahnheim
2913428,Gutach
2913571,Guenthersdorf
2913598,Guntersblum
2913657,Gundremmingen
2913693,Gundelsheim
2915523,Grosshennersdorf
2913888,Guderhandviertel
2913905,Guckingen
2914828,Grosswoltersdorf
2914872,Grossweitzschen
2915131,Gross Rodensleben
2915164,Gross Quenstedt
2913681,Gundersheim
2913942,Gstadt am Chiemsee
2915201,Grossoerner
2913711,Gundelfingen
2914661,Grub
2915118,Gross Rosenburg
2913692,Gundelsheim
2913783,Gulzow
2914642,Grube
2914833,Gross Wokern
2915191,Gross Pankow
2915236,Gross Nemerow
2915362,Gross Kummerfeld
2916937,Grossbothen
2915241,Gross Munzel
2915357,Gross Laasch
2915238,Grossnaundorf
2915252,Grossmonra
2915343,Grosslehna
2915459,Gross Ippener
2917002,Grossbartloff
2917014,Grossbardau
2915318,Grosslittgen
2915321,Gross Lindow
2915434,Grosskayna
2915499,Grossholbach
2915592,Grossgoltern
2916942,Gross Boernecke
2917046,Gross Ammensleben
2917139,Gronau
2917206,Groebzig
2917466,Gries
2917726,Gremberghoven
2917978,Grassau
2918365,Grafenau
2917217,Groebers
2917412,Griesheim
2917626,Greppin
2917782,Greiling
2917819,Greffern
2918168,Gramkow
2917157,Grolsheim
2918253,Grafhorst
2918260,Grafenwiesen
2918316,Grafenhausen
2917776,Greimerath
2918393,Grabsleben
2917578,Greussenheim
2917724,Gremersdorf
2917793,Greifenstein
2918323,Graefenhain
2918868,Goseck
2918899,Goerzig
2919123,Gondelsheim
2919366,Goldberg
2919620,Gochsheim
2919436,Goldbach
2919135,Gommersheim
2919794,Gloethe
2919880,Glinde
2919908,Glienicke
2918766,Gosswitz
2919514,Goehl
2919648,Gnutz
2919896,Gliesmarode
2918398,Grabowhoefe
2918405,Grabow
2918468,Graben
2928712,Estorf
2919156,Golzow
2919415,Goldbeck
2919877,Glindenberg
2920768,Geusa
2925267,Fraureuth
2920386,Gilten
2920835,Gesees
2920850,Gerwisch
2920914,Gersten
2920291,Girod
2920634,Giekau
2920934,Gersdorf
2920939,Gersdorf
2920967,Gerolsbach
2920582,Giersleben
2920205,Glandorf
2920628,Gielow
2920796,Gestratz
2920964,Gerolsheim
2921000,Gernrode
2921164,Gerbstedt
2921380,Gemunden
2921684,Geising
2922342,Gatersleben
2921371,Genderkingen
2922112,Geeste
2922304,Gau-Bischofsheim
2921223,Gerach
2921226,Gerabronn
2921288,Georgenberg
2921162,Gerdau
2921375,Gemuenden an der Wohra
2921522,Gelenau
2925274,Fraunberg
2921656,Geislingen
2922136,Gechingen
2922230,Gauting
2921252,Georgsdorf
2921314,Gensingen
2921571,Geitelde
2921664,Geisleden
2922305,Gau-Bickelheim
2922432,Gartz
2922583,Garching an der Alz
2922484,Garstedt
2923444,Gablenz
2923638,Furstenberg
2922502,Gars
2923371,Gaegelow
2923644,Fuerstenberg
2922419,Garz
2922711,Gangloffsoemmern
2923315,Gailingen
2923387,Gadheim
2923614,Fuerstenhausen
2923753,Fuenfstetten
2922539,Garlstorf
2923553,Furth
2924138,Frose
2924681,Gemeinde Friedland
2924704,Friedewald
2924722,Friedersdorf
2924774,Friedelsheim
2924915,Freudenberg
2925047,Freisbach
2924335,Frittlingen
2924371,Friesenried
2924412,Friemar
2924837,Frickenhausen
2924476,Friedrichstadt
2924577,Friedrichshagen
2924599,Friedrichsfelde
2924679,Friedland
2924836,Frickenhausen
2924917,Freudenberg
2925134,Freienwill
2925162,Freienbessingen
2924461,Friedrichsthal
2925286,Frauenwald
2924716,Friedersdorf
2924766,Friedenfels
2925234,Freden
2925240,Bad Fredeburg
2925249,Freckenfeld
2926586,Fischbachau
2925499,Frankleben
2925548,Frankenthal
2925557,Frankenstein
2925558,Frankenstein
2925914,Forchheim
2926137,Flomborn
2926419,Flacht
2926960,Fichtenberg
2926017,Fockbek
2926252,Flessau
2926339,Fleckeby
2926638,Fischbach
2926858,Filsum
2925542,Frankenwinheim
2925589,Frankenheim
2926170,Flintsbach
2926688,Finsterbergen
2925383,Fraueneuharting
2927226,Felsberg
2927430,Felde
2927726,Faulbach
2927917,Falkenstein
2928006,Falkenberg
2927621,Fedderwarden
2928001,Falkenberg
2928047,Falkenau
2928258,Eyendorf
2928407,Eurasburg
2928564,Etzenricht
2928711,Estorf
2928227,Fachbach
2928379,Eutingen an der Enz
2928408,Eurasburg
2926981,Fichtelberg
2927273,Fell
2928011,Falkenberg
2928120,Fahrenkrug
2928760,Essingen
2927236,Felm
2927959,Falkenhain
2928017,Falkenberg
2928084,Faid
2928600,Etzbach
2928605,Ettringen
2928793,Essenheim
2928809,Essen
2928911,Esens
2929038,Eschenlohe
2929091,Eschenbach
2929177,Eschach
2929245,Erxleben
2929383,Ermlitz
2929499,Erlenbach
2929506,Erlenbach
2929541,Erlbach
2928821,Essel
2929314,Ernstroda
2929549,Erlbach
2929557,Erlau
2929665,Erfweiler
2929264,Ersingen
2929452,Erlenmoos
2929658,Ergersheim
2929685,Erfde
2929817,Eppstein
2930852,Elmenhorst
2934509,Durach
2930035,Ennetach
2930383,Endingen
2930630,Elxleben
2930750,Elsendorf
2929855,Eppendorf
2930019,Ensdorf
2930252,Engelsberg
2930695,Elster
2929804,Erbach
2930278,Engeln
2930500,Emmering
2930502,Emmering
2929862,Eppelsheim
2930018,Ensdorf
2930071,Enkenbach-Alsenborn
2930523,Emmendingen
2930776,Elsdorf
2934541,Dunum
2930952,Ellgau
2931000,Ellerhoop
2931385,Eitelborn
2930778,Elsdorf
2931038,Ellerau
2931125,Elkenroth
2931372,Eiterfeld
2931423,Eisingen
2931424,Eisingen
2931753,Einhausen
2931825,Eimen
2931881,Eil
2930850,Elmenhorst
2931080,Ellenberg
2931097,Ellefeld
2931501,Eisenburg
2931522,Eisenberg
2931594,Eisdorf am Harz
2931818,Eimke
2932063,Eichstetten
2932882,Ehningen
2932960,Egmating
2933216,Egenhausen
2933485,Edderitz
2933963,Ebersbach
2933981,Ebernhahn
2932991,Egling
2933297,Effelder
2933798,Eching
2933808,Echem
2932841,Ehrenburg
2932922,Ehingen
2943531,Bruck
2933150,Eggebek
2933840,Ebnath
2933916,Ebersdorf
2933922,Ebersdorf
2932893,Ehlscheid
2933009,Eging
2933064,Eggersdorf
2933372,Edersleben
2933452,Edelsfeld
2933607,Eckersdorf
2933801,Eching
2933897,Eberstadt
2933965,Ebersbach
2934000,Eberhardzell
2934009,Ebergoetzen
2934505,Durbach
2935303,Drebach
2934073,Ebendorf
2934163,Duvenstedt
2935209,Dreierwalde
2938460,Deilingen
2934707,Duggendorf
2935095,Dreisen
2935266,Dreetz
2935375,Drage
2934286,Duerrroehrsdorf
2935597,Dorpen
2935633,Dornum
2936473,Dohma
2936750,Dittenheim
2935729,Dorndorf
2936613,Dobersdorf
2936623,Doebernitz
2936787,Dissen
2936977,Dillingen
2936120,Dorfchemnitz
2939510,Dachwig
2936369,Dollern
2936385,Dollbergen
2936431,Doelbau
2936603,Dobien
2936857,Dippach
2935816,Dormitz
2936343,Doellnitz
2936620,Doberschau
2939532,Dachsenhausen
2937407,Dielheim
2938136,Derenburg
2938351,Dellfeld
2937110,Dietfurt
2937228,Dieskau
2937906,Dettighofen
2937937,Detmerode
2938004,Dersum
2938379,Delingsdorf
2937737,Dibbesdorf
2937768,Dexheim
2937873,Deuben
2937904,Dettingen
2937949,Destedt
2938253,Denkendorf
2937865,Deuerling
2938030,Derschen
2938064,Dernbach
2938065,Dernbach
2938223,Dennheritz
2938389,Delbrueck
2938391,Deizisau
2938430,Deinste
2938918,Darlingerode
2939167,Damme
2939717,Crostau
2939819,Coswig
2939820,Coswig
2939907,Colmberg
2938439,Deiningen
2938976,Dannewerk
2939088,Damp
2939321,Dalheim
2939434,Dahlen
2938415,Deisenhausen
2939000,Danndorf
2939387,Dahme
2938498,Dehrn
2938633,Deckenpfronn
2938837,Dasing
2939388,Dahme
2939420,Dahlenwarsleben
2939442,Dahlem
2939770,Crawinkel
2938598,Deensen
2938805,Dassendorf
2939645,Dabel
2940317,Cappeln
2940377,Camburg
2940451,Buxtehude
2940959,Burow
2940743,Busdorf
2941053,Burgwerben
2940204,Cham
2940311,Carlow
2940457,Buxheim
2941038,Burk
2940003,Clausen
2940309,Carlsberg
2940516,Buettstedt
2941279,Burghausen
2941496,Burg auf Fehmarn
2942795,Buchbach
2941595,Burbach
2941693,Bunde
2941166,Burgschwalbach
2941204,Burglauer
2941497,Burg
2941877,Buehren
2942345,Buchholz
2942358,Buchholz
2941156,Burgsolms
2941501,Burg bei Magdeburg
2941690,Bundenthal
2942147,Buckenhof
2942446,Buchheim
2942702,Buchdorf
2941319,Burggen
2942811,Buch am Ahorn
2942858,Buch
2943203,Brunn
2943217,Brunn
2943292,Brumby
2943500,Bruckberg
2944031,Britten
2944121,Briesen
2944443,Breitscheidt
2942819,Bucha
2943851,Brokdorf
2943945,Brockum
2944028,Britz
2943350,Bruegge
2943855,Broitzem
2944155,Brey
2944431,Brekendorf
2943163,Brunnen
2943501,Bruckberg
2943546,Bruchweiler-Barenbach
2943829,Brokstedt
2945802,Bothel
2944636,Breitenbrunn
2944707,Breitenbach
2944828,Brehna
2944834,Brehme
2944945,Breddin
2945151,Braschwitz
2945209,Brandshagen
2945730,Bous
2945807,Botersen
2944657,Breitenberg
2944781,Breitbrunn
2944812,Breiholz
2944865,Breese
2945429,Brand
2945469,Bramstedt
2945995,Borstel
2944516,Breitenworbis
2944710,Breitenbach
2944915,Bredenbek
2944944,Breddorf
2945600,Brackel
2945703,Boxberg
2945729,Bovenau
2944529,Breitenthal
2944638,Breitenbrunn
2944782,Breitbrunn
2945270,Brandis
2945911,Boesdorf
2946111,Bornheim
2946034,Borrentin
2946060,Boernsen
2946281,Borgfelde
2946481,Bonefeld
2946482,Bonebuttel
2946137,Borne
2946176,Born
2946379,Boos
2946409,Bonstetten
2946753,Bokholt-Hanredder
2947299,Bockhorst
2947316,Bockhorn
2946113,Bornheim
2946203,Borkwalde
2946696,Boll
2947026,Bogen
2947312,Bockhorn
2946610,Bollingstedt
2946713,Bolheim
2946801,Bokel
2947022,Bogenhausen
2947370,Bockenau
2947372,Bockelwitz
2947584,Blumberg
2947641,Blomberg
2947810,Blender
2948069,Blankenburg
2948071,Blankenburg
2948204,Bissingen
2947439,Bobrach
2948038,Blankensee
2948046,Blankenrath
2948229,Bismark
2948290,Bischofsheim
2947477,Bobbau
2947813,Blekendorf
2958032,Altdorf
2948594,Birkenfeld
2947604,Blowatz
2947646,Blomberg
2948054,Blankenheim
2948056,Blankenheim
2948064,Blankenfelde
2948261,Bischweier
2948396,Birlenbach
2948598,Birkenfeld
2949279,Bidingen
2948810,Binnen
12110949,Hohetor
2949073,Biesdorf
2949103,Biere
2949426,Biberach
2949512,Bevenrode
2949538,Beutelsbach
2949582,Beuna
2949880,Berthelsdorf
2949949,Bernstadt
2948826,Bingen
2949014,Bietigheim
2949133,Bienrode
2949160,Biendorf
2949353,Biburg
2949609,Beuern
2949697,Bettingen
2949970,Bernsbach
2949975,Bernried
2948717,Birgte
2948759,Binsfeld
2949240,Biebesheim
2949296,Bickenbach
2949569,Beuren
2949901,Berstadt
2949961,Bernsdorf
2949967,Bernsdorf
2950696,Berga
2950721,Berg
2950722,Berg
12110950,Nordbahnhof
2951232,Bellenberg
2951239,Bell
2950630,Bergen
2950635,Bergen
2950660,Berge
2950725,Berg
2950998,Bennungen
2951046,Benndorf
2951115,Bendestorf
2951236,Belleben
2950139,Berlingerode
2950189,Berkenthin
2950196,Berkenbruck
2950228,Bergwitz
2950697,Berga
2951134,Bad Belzig
2951240,Bell
2950265,Bergstedt
2950340,Bergkirchen
2950626,Bergen
2950731,Berg
2951404,Beierfeld
2951532,Beesenlaublingen
2951856,Bayerbach
2951860,Bayenthal
2952213,Battenberg
2952339,Barum
2951254,Belgershain
2951397,Beiersdorf
2951857,Bayerbach
2952235,Bastorf
2951340,Beimerstetten
2951428,Bei der Hoehne
2951454,Behringen
2951526,Beesten
2951616,Beedenbostel
2951935,Baumschulenweg
2952330,Barver
2951531,Beesenstedt
2951741,Bechtheim
2951763,Bechhofen
2951894,Bausendorf
2952335,Baruth
2952611,Bark
2953331,Bad Suderode
2952934,Bann
2952993,Balzfeld
2953276,Bahlingen
3209174,Admannshagen-Bargeshagen
2952637,Bargstedt
2952702,Baerenstein
2952833,Barchfeld
2952981,Bamenohl
2953240,Bahrenborstel
2953247,Bahrdorf
2953362,Bad Salzdetfurth
2953418,Bad Koesen
2955068,Asperg
2953403,Bad Meinberg
2953508,Badem
2954012,Aura im Sinngrund
2954048,Auma
2954088,Au in der Hallertau
2954603,Auerbach
2954774,Aub
2953538,Bad Brambach
2953712,Bach
2953828,Ayl
2954608,Auerbach
2954803,Au
2955126,Asendorf
2953810,Baalberge
2955127,Asendorf
2954069,Auleben
2954602,Auerbach
2954916,Attenhofen
2955025,Asselfingen
2955282,Ascha
2955315,Asbach
2955367,Arzberg
2955410,Arrach
2955817,Apen
2956310,Amstetten
2955431,Arnstein
2955651,Luftkurort Arendsee
2956710,Alzey
2955223,Ascheberg
2955368,Arzberg
2955627,Aresing
2955732,Appenheim
2955939,Anrode
2956572,Amendingen
2956657,Amberg
2955416,Arpke
2955768,Apollensdorf
2956081,Angersdorf
2956434,Ammerndorf
2956715,Alzenau in Unterfranken
2955762,Appel
2956729,Alveslohe
2957185,Altglienicke
2957468,Altenstadt
2957570,Altenkirchen
2957834,Altenberg
2956893,Altrich
2957678,Altengottern
2957798,Altenbueren
2956987,Altmittweida
2956988,Alt Meteln
2957543,Altenmarkt
2957761,Alten Buseck
2958028,Altdorf
2957566,Altenkirchen
2957742,Altendiez
2956829,Hamburg-Altstadt
2957463,Altenstadt
2957469,Altenstadt
2957516,Altenpleen
2957733,Altendorf
2958024,Altdorf
2958029,Altdorf
2958173,Alpirsbach
2958438,Allendorf
2958648,Albertstadt
2958813,Aislingen
2958951,Aichen
2958186,Alpenrod
2958188,Alpen
2958296,Allmendingen
2958534,Alfeld
6691073,Altstadt Nord
2958956,Aichelberg
2959043,Ahsen-Oetzen
2959244,Ahlbeck
2958802,Alterhofen
2959181,Ahlsdorf
2959205,Ahlerstedt
2958436,Allendorf an der Lahn
2958600,Albshausen
2958710,Albersdorf
2959146,Ahnsen
2958142,Alsdorf
2958560,Alerheim
2958631,Albisheim
2959140,Ahorn
2959143,Aholfing
2959272,Ahausen
2959441,Adlershof
2959771,Abtsdorf
2959875,Abbesbuettel
3204998,Erdeborn
3206150,Aspach
2959283,Aham
6691076,Neuehrenfeld
2959514,Adelsdorf
2959944,Aach
3205437,Apfeldorf
3205641,Weiler-Simmerberg
2959504,Adelshofen
3205010,Hohenau
3205596,Sankt Leonhard am Wonneberg
2959318,Agathenburg
2959946,Aach
3206402,Giesen
3207895,Sankt Katharinen
3208129,Waldbrunn
3209056,Nessa
3207220,Scheden
3207519,Gossersweiler-Stein
12110951,Wilhelmitor - Sued
3207685,Birken-Honigsessen
3207709,Gondershausen
3207732,Hattert
3207752,Katzwinkel
6691078,Bilderstoeckchen
3208303,Klein Offenseth-Sparrieshoop
3207003,Weilersbach
3207536,Osann-Monzel
3207750,Kasbach-Ohlenberg
3207697,Dreikirchen
3207753,Kirchwald
3208086,Liederbach
3206285,Urbach
3207405,Lautertal
3207894,Ruppach-Goldhausen
3208325,Baar-Ebenhausen
3208331,Ettringen
3208552,Jarplund-Weding
3209001,Ebersbach
3209055,Muehlanger
3209281,Hiddensee
3272464,Hochdorf-Assenheim
3208350,Kottgeisering
3208543,Emmelsbull-Horsbull
3208598,Elbe
3208608,Kanzlerfeld
3209176,Boergerende-Rethwisch
3209260,Oberrotweil
3225156,Ludweiler-Warndt
3272957,Hochstadt
3208380,Worth
3208557,Mohrkirch
3209193,Rossau
3209418,Reichenau
3272456,Sankt Leon-Rot
3208422,Dohren
3208505,Neukamperfehn
3209181,Gattendorf
3272455,Dannstadt-Schauernheim
6944296,St. Pauli
7284135,Werdervorstadt
7284171,Weststadt
7284172,Lewenberg
7932486,Kleiner Grasbrook
8378906,Burg Unter-Falkenstein
6545288,Charlottenburg-Nord
7284134,Schelfstadt
7284138,Feldstadt
7284168,Paulsstadt
7302786,Haselbachtal
7576812,Rabenau
8334623,Waidmannslust
8354429,Neustadt an der Orla
12110948,Rothenburg
8379207,Neustadt
3336892,Ostfildern
6545311,Plaenterwald
6941055,Bochum-Hordel
7732633,Garbsen-Mitte
8379206,Hagen
8593855,Neustadt/Nord
6691072,Altstadt Sud
9072532,Auf der Horst
9222696,Dierkow-Neu
11101906,Westhagen
11670101,Helmstadt-Bargen
11670105,Kraichtal
12110931,Altewiek
2803489,Zwochau
2803515,Zwingenberg
2803537,Zwiesel
2803545,Zwiefalten
2803560,Zwickau
2803588,Zwenkau
2803604,Zweiflingen
2803620,Two Bridges
2803642,Zuzenhausen
2803655,Zusmarshausen
2803667,Zusamaltheim
2803670,Zurow
2803723,Zulpich
2803786,Zschorlau
2803798,Zschopau
2803827,Zschepplin
2803870,Zossen
2803882,Zornheim
2803884,Zorneding
2803891,Zoerbig
2803923,Zolling
2803972,Zoeblitz
2804008,Zittau
2804034,Zirndorf
2804135,Zingst
2804159,Zimmern ob Rottweil
2804207,Ziltendorf
2804279,Ziesar
2804283,Ziertheim
2804297,Zierenberg
2804313,Ziemetshausen
2804318,Zielitz
2804642,Zeven
2804646,Zeuthen
2804697,Zetel
2804729,Zernien
2804748,Zerbst
2804764,Zenting
2804803,Zell unter Aichelberg
2804808,Zellingen
2804810,Zell im Wiesental
2804865,Zell am Main
2804867,Zella-Mehlis
2804880,Zell im Fichtelgebirge
2804922,Zeitz
2804925,Zeitlofs
2804939,Zeithain
2805075,Zehdenick
2805228,Zapfendorf
2805261,Zangberg
2805264,Zandt
2805283,Zaisenhausen
2805354,Zachenberg
2805361,Zaberfeld
2805385,Xanten
2805396,Wyk auf Foehr
2805419,Wutoeschingen
2805451,Wustrow
2805475,Wusterwitz
2805480,Wustermark
2805481,Wusterhusen
2805497,Wustenrot
2805597,Wurzen
2805615,Wuerzburg
2805623,Wurzbach
2805644,Wuerselen
2805657,Wurmsham
2805677,Wurmberg
2805694,Wurmannsquick
2805753,Wuppertal
2805761,Wunstorf
2805762,Wunsiedel
2805825,Wulsbuettel
2805861,Wulknitz
2805891,Wulfsen
2805910,Wuelfrath
2805999,Wriezen
2806002,Wriedel
2806011,Wremen
2806072,Woerthsee
2806080,Worth an der Donau
2806081,Woerth am Rhein
2806082,Worth am Main
2806105,Worrstadt
2806142,Worms
2806173,Woringen
2806232,Wonsees
2806239,Wonfurt
2806320,Wolpinghausen
2806322,Wolpertswende
2806325,Wolpertshausen
2806339,Wolnzach
2806342,Wolmirstedt
2806343,Wolmirsleben
2806353,Wollstein
2806453,Wolkramshausen
2806501,Wolgast
2806523,Wolfstein
2806646,Wolfschlugen
2806654,Wolfsburg
2806768,Wolfratshausen
2806770,Wolframs-Eschenbach
2806799,Wolfhagen
2806831,Wolfertschwenden
2806847,Wolferstadt
2806852,Wolfersheim
2806870,Wolfersdorf
2806914,Wolfenbuettel
2806923,Wolfegg
2806946,Wolfach
2806963,Woldegk
2807001,Wohrden
2807025,Wohltorf
2807184,Witzenhausen
2807213,Wittorf
2807218,Wittmund
2807240,Wittlich
2807254,Wittislingen
2807257,Wittingen
2807265,Wittichenau
2807300,Witterda
2807327,Wittenfoerden
2807335,Wittenburg
2807344,Wittenberge
2807360,Wittenau
2807363,Witten
2807365,Wittelshofen
2807465,Wismar
2807484,Wischhafen
2807528,Wirsberg
2807549,Wirges
2807594,Wipperfuerth
2807640,Winzer
2807736,Winterlingen
2807748,Winterhude
2807788,Winterberg
2807845,Winsen
2807852,Winnweiler
2807859,Winningen
2807872,Winnenden
2807916,Winklarn
2807991,Winkelhaid
2808043,Winhoring
2808048,Wingst
2808101,Windsbach
2808143,Windischleuba
2808148,Windischeschenbach
2808204,Windhagen
2808251,Windelsbach
2808306,Windach
2808310,Wincheringen
2808315,Wimsheim
2808406,Wilthen
2808413,Wilster
2808436,Wilsdruff
2808461,Wilnsdorf
2808473,Wilmersdorf Bezirk
2808493,Willstaett
2808533,Willingshausen
2808544,Willingen
2808559,Willich
2808619,Willebadessen
2808624,Willanzheim
2808644,Wilkau-Hasslau
2808657,Wilhelmsthal
2808662,Wilhelmstadt
2808720,Wilhelmshaven
2808734,Wilhelmsfeld
2808792,Wilgartswiesen
2808833,Wildpoldsried
2808871,Wildflecken
2808893,Wildeshausen
2808956,Wildenfels
2808987,Wildemann
2809025,Bad Wildbad
2809042,Wilburgstetten
2809065,Wiggensbach
2809085,Wietzendorf
2809089,Wietzen
2809092,Wietze
2809100,Wietmarschen
2809123,Wiesthal
2809134,Wiesmoor
2809138,Wiesloch
2809191,Wiesentheid
2809192,Wiesenthau
2809214,Wiesensteig
2809241,Wiesenfelden
2809286,Wiesenau
2809346,Wiesbaden
2809362,Wiesau
2809415,Wieren
2809444,Wienhausen
2809517,Wiehl
2809544,Wiefelstede
2809578,Wiedergeltingen
2809587,Wiedensahl
2809628,Wiedemar
2809645,Wieda
2809718,Widdern
2809778,Wickede
2809837,Weyhausen
2809845,Weyerbusch
2809856,Weyarn
2809889,Wetzlar
2809919,Wettringen
2809939,Wettin
2809944,Wetterzeube
2809985,Wetter
2810184,Westerstetten
2810188,Westerstede
2810204,Westerronfeld
2810284,Westerland
2810289,Westerkappeln
2810345,Westerhausen
2810395,Westeregeln
2810413,Westerburg
2810538,Westend
2810581,Wessobrunn
2810587,Wessling
2810612,Wesseling
2810619,Wesselburen
2810659,Wesendorf
2810673,Weselberg
2810678,Wesel
2810702,Wertingen
2810710,Werther
2810716,Wertheim
2810763,Werpeloh
2810808,Wernigerode
2810815,Werneuchen
